
	SDRs per currency unit for the period  January 01, 1994 - December 31, 2014
	Date	Pakistani rupee(PKR)	
	18-Feb-2000	0.0143785  	
	21-Feb-2000	0.0143976  	
	22-Feb-2000	0.0143291  	
	23-Feb-2000	0.0143081  	
	24-Feb-2000	0.0143537  	
	25-Feb-2000	0.0144098  	
	28-Feb-2000	0.0143963  	
	29-Feb-2000	0.0143936  	
	01-Mar-2000	0.0143949  	
	02-Mar-2000	0.0143401  	
	03-Mar-2000	0.0143855  	
	06-Mar-2000	0.0144041  	
	07-Mar-2000	0.0144333  	
	08-Mar-2000	0.0144312  	
	09-Mar-2000	0.0143878  	
	10-Mar-2000	0.0143911  	
	13-Mar-2000	0.0143261  	
	14-Mar-2000	0.0143579  	
	15-Mar-2000	0.0143604  	
	16-Mar-2000	0.0143421  	
	17-Mar-2000	0.0143575  	
	20-Mar-2000	0.0143829  	
	21-Mar-2000	0.0143671  	
	22-Mar-2000	0.0144241  	
	23-Mar-2000	0.0144169  	
	24-Mar-2000	0.014363  	
	27-Mar-2000	0.014336  	
	28-Mar-2000	0.0143654  	
	29-Mar-2000	0.0143738  	
	30-Mar-2000	0.0143632  	
	31-Mar-2000	0.0143353  	
	03-Apr-2000	0.0143603  	
	04-Apr-2000	0.0143685  	
	05-Apr-2000	0.0143245  	
	06-Apr-2000	0.014338  	
	07-Apr-2000	0.0143678  	
	10-Apr-2000	0.0144049  	
	11-Apr-2000	0.0143992  	
	12-Apr-2000	0.0143767  	
	13-Apr-2000	0.0143833  	
	14-Apr-2000	0.0143965  	
	17-Apr-2000	0.0143183  	
	18-Apr-2000	0.0143716  	
	19-Apr-2000	0.014398  	
	20-Apr-2000	0.014429  	
	21-Apr-2000	0.0144635  	
	24-Apr-2000	0.0144508  	
	25-Apr-2000	0.0144858  	
	26-Apr-2000	0.0145481  	
	27-Apr-2000	0.014545  	
	28-Apr-2000	0.0146359  	
	01-May-2000	0.0146697  	
	02-May-2000	0.0146629  	
	03-May-2000	0.014724  	
	04-May-2000	0.0147483  	
	05-May-2000	0.0147405  	
	08-May-2000	0.0147691  	
	09-May-2000	0.0147699  	
	10-May-2000	0.0147113  	
	11-May-2000	0.0147393  	
	12-May-2000	0.0147354  	
	15-May-2000	0.0147202  	
	16-May-2000	0.0147574  	
	17-May-2000	0.0148382  	
	18-May-2000	0.0148471  	
	19-May-2000	0.0148317  	
	22-May-2000	0.0147527  	
	23-May-2000	0.0147136  	
	24-May-2000	0.0147305  	
	25-May-2000	0.0147645  	
	26-May-2000	0.014714  	
	29-May-2000	0.01465  	
	30-May-2000	0.0145754  	
	31-May-2000	0.0146272  	
	01-Jun-2000	0.0146528  	
	02-Jun-2000	0.0146409  	
	05-Jun-2000	0.0145662  	
	06-Jun-2000	0.014537  	
	07-Jun-2000	0.0144482  	
	08-Jun-2000	0.0144558  	
	09-Jun-2000	0.014507  	
	12-Jun-2000	0.0145042  	
	13-Jun-2000	0.0144819  	
	14-Jun-2000	0.014477  	
	15-Jun-2000	0.0144996  	
	16-Jun-2000	0.0144759  	
	19-Jun-2000	0.0144351  	
	20-Jun-2000	0.0144801  	
	21-Jun-2000	0.0145001  	
	22-Jun-2000	0.0145377  	
	23-Jun-2000	0.0145103  	
	26-Jun-2000	0.0145689  	
	27-Jun-2000	0.014544  	
	28-Jun-2000	0.0145287  	
	29-Jun-2000	0.0144472  	
	30-Jun-2000	0.0144384  	
	03-Jul-2000	0.0145084  	
	04-Jul-2000	0.0145134  	
	05-Jul-2000	0.014485  	
	06-Jul-2000	0.0144993  	
	07-Jul-2000	0.0145394  	
	10-Jul-2000	0.0145142  	
	11-Jul-2000	0.0144995  	
	12-Jul-2000	0.0145441  	
	13-Jul-2000	0.0145986  	
	14-Jul-2000	0.0146262  	
	17-Jul-2000	0.0146165  	
	18-Jul-2000	0.0146193  	
	19-Jul-2000	0.0146861  	
	20-Jul-2000	0.0146852  	
	21-Jul-2000	0.0146206  	
	24-Jul-2000	0.0146256  	
	25-Jul-2000	0.0146017  	
	26-Jul-2000	0.0146075  	
	27-Jul-2000	0.0146114  	
	28-Jul-2000	0.0146681  	
	31-Jul-2000	0.0147015  	
	01-Aug-2000	0.0147027  	
	02-Aug-2000	0.0147442  	
	03-Aug-2000	0.0147739  	
	04-Aug-2000	0.0147521  	
	07-Aug-2000	0.0147392  	
	08-Aug-2000	0.0147499  	
	09-Aug-2000	0.0147704  	
	10-Aug-2000	0.0147505  	
	11-Aug-2000	0.0147194  	
	14-Aug-2000	0.0147732  	
	15-Aug-2000	0.0147346  	
	16-Aug-2000	0.0147427  	
	17-Aug-2000	0.0147229  	
	18-Aug-2000	0.0147365  	
	21-Aug-2000	0.0147651  	
	22-Aug-2000	0.0147948  	
	23-Aug-2000	0.0147895  	
	24-Aug-2000	0.014763  	
	25-Aug-2000	0.014758  	
	28-Aug-2000	0.0147504  	
	29-Aug-2000	0.0147643  	
	30-Aug-2000	0.0148278  	
	31-Aug-2000	0.0147978  	
	01-Sep-2000	0.0148219  	
	04-Sep-2000	0.0147432  	
	05-Sep-2000	0.0148261  	
	06-Sep-2000	0.0148349  	
	07-Sep-2000	0.0148958  	
	08-Sep-2000	0.0148962  	
	11-Sep-2000	0.0149807  	
	12-Sep-2000	0.0149871  	
	13-Sep-2000	0.0149866  	
	14-Sep-2000	0.0149648  	
	15-Sep-2000	0.0150079  	
	18-Sep-2000	0.0150362  	
	19-Sep-2000	0.0150413  	
	20-Sep-2000	0.0150488  	
	21-Sep-2000	0.0150172  	
	22-Sep-2000	0.0148932  	
	25-Sep-2000	0.0148813  	
	26-Sep-2000	0.0148813  	
	27-Sep-2000	0.0148578  	
	28-Sep-2000	0.0148528  	
	29-Sep-2000	0.0148766  	
	02-Oct-2000	0.014875  	
	03-Oct-2000	0.0149141  	
	04-Oct-2000	0.014938  	
	05-Oct-2000	0.0149545  	
	27-Oct-2000	0.0137518  	
	06-Nov-2000	0.0135753  	
	07-Nov-2000	0.0136232  	
	08-Nov-2000	0.0136567  	
	09-Nov-2000	0.0136686  	
	10-Nov-2000	0.0138072  	
	13-Nov-2000	0.0138152  	
	14-Nov-2000	0.0138239  	
	15-Nov-2000	0.0138411  	
	16-Nov-2000	0.0138615  	
	17-Nov-2000	0.0138813  	
	20-Nov-2000	0.0138974  	
	21-Nov-2000	0.0139269  	
	22-Nov-2000	0.0139493  	
	23-Nov-2000	0.0139725  	
	24-Nov-2000	0.013681  	
	27-Nov-2000	0.013704  	
	28-Nov-2000	0.0136303  	
	29-Nov-2000	0.0135661  	
	30-Nov-2000	0.0135697  	
	01-Dec-2000	0.0134168  	
	04-Dec-2000	0.0133392  	
	05-Dec-2000	0.0133573  	
	06-Dec-2000	0.0133637  	
	07-Dec-2000	0.0133092  	
	08-Dec-2000	0.013353  	
	11-Dec-2000	0.0133741  	
	12-Dec-2000	0.0134002  	
	13-Dec-2000	0.0134417  	
	14-Dec-2000	0.013386  	
	15-Dec-2000	0.0132255  	
	18-Dec-2000	0.0132369  	
	19-Dec-2000	0.013261  	
	20-Dec-2000	0.0132187  	
	21-Dec-2000	0.013164  	
	22-Dec-2000	0.0132083  	
	26-Dec-2000	0.0132155  	
	27-Dec-2000	0.0132082  	
	28-Dec-2000	0.0132321  	
	29-Dec-2000	0.0132263  	
	12-Jan-2001	0.0129963  	
	26-Jan-2001	0.0130356  	
	29-Jan-2001	0.0130756  	
	30-Jan-2001	0.0130807  	
	31-Jan-2001	0.0129893  	
	01-Feb-2001	0.0129131  	
	02-Feb-2001	0.0129154  	
	09-Feb-2001	0.0130734  	
	21-Feb-2001	0.0130951  	
	22-Feb-2001	0.013128  	
	23-Feb-2001	0.0129165  	
	26-Feb-2001	0.0128901  	
	27-Feb-2001	0.012864  	
	28-Feb-2001	0.0128377  	
	01-Mar-2001	0.0128263  	
	02-Mar-2001	0.012778  	
	05-Mar-2001	0.012815  	
	06-Mar-2001	0.0128155  	
	07-Mar-2001	0.0128164  	
	08-Mar-2001	0.0128118  	
	09-Mar-2001	0.012801  	
	12-Mar-2001	0.0128473  	
	13-Mar-2001	0.0128761  	
	14-Mar-2001	0.0128976  	
	15-Mar-2001	0.012972  	
	16-Mar-2001	0.0130283  	
	19-Mar-2001	0.0130002  	
	20-Mar-2001	0.0130019  	
	21-Mar-2001	0.0130334  	
	22-Mar-2001	0.0130768  	
	23-Mar-2001	0.0130417  	
	26-Mar-2001	0.0129567  	
	27-Mar-2001	0.0129399  	
	28-Mar-2001	0.0129642  	
	29-Mar-2001	0.0129764  	
	30-Mar-2001	0.0130195  	
	02-Apr-2001	0.0130568  	
	03-Apr-2001	0.013024  	
	04-Apr-2001	0.0129499  	
	05-Apr-2001	0.0129098  	
	06-Apr-2001	0.012803  	
	09-Apr-2001	0.0127805  	
	10-Apr-2001	0.0127946  	
	11-Apr-2001	0.0128278  	
	12-Apr-2001	0.0128307  	
	13-Apr-2001	0.0130949  	
	16-Apr-2001	0.0131134  	
	17-Apr-2001	0.0131398  	
	18-Apr-2001	0.0131353  	
	19-Apr-2001	0.0130849  	
	20-Apr-2001	0.0128001  	
	23-Apr-2001	0.0128  	
	24-Apr-2001	0.0128131  	
	25-Apr-2001	0.0128386  	
	26-Apr-2001	0.0128217  	
	27-Apr-2001	0.0128324  	
	30-Apr-2001	0.0129042  	
	02-May-2001	0.0128707  	
	03-May-2001	0.0128692  	
	04-May-2001	0.0128099  	
	07-May-2001	0.0128025  	
	08-May-2001	0.0128363  	
	09-May-2001	0.0128665  	
	10-May-2001	0.0128527  	
	11-May-2001	0.0129289  	
	14-May-2001	0.0129438  	
	15-May-2001	0.0129402  	
	16-May-2001	0.0129091  	
	17-May-2001	0.0128985  	
	18-May-2001	0.0128685  	
	21-May-2001	0.0128711  	
	22-May-2001	0.0128887  	
	23-May-2001	0.0129235  	
	24-May-2001	0.0129044  	
	25-May-2001	0.0129259  	
	28-May-2001	0.012928  	
	29-May-2001	0.0129283  	
	30-May-2001	0.0129267  	
	31-May-2001	0.0129433  	
	01-Jun-2001	0.012537  	
	04-Jun-2001	0.0125269  	
	05-Jun-2001	0.0125749  	
	06-Jun-2001	0.0125569  	
	07-Jun-2001	0.012591  	
	08-Jun-2001	0.0125989  	
	11-Jun-2001	0.0126076  	
	12-Jun-2001	0.012625  	
	13-Jun-2001	0.0125945  	
	14-Jun-2001	0.0125929  	
	15-Jun-2001	0.0125908  	
	21-Jun-2001	0.012679  	
	22-Jun-2001	0.012611  	
	25-Jun-2001	0.0125719  	
	26-Jun-2001	0.0125734  	
	27-Jun-2001	0.0125712  	
	28-Jun-2001	0.0126242  	
	29-Jun-2001	0.0126426  	
	02-Jul-2001	0.0126407  	
	03-Jul-2001	0.0126447  	
	04-Jul-2001	0.0126618  	
	05-Jul-2001	0.0126865  	
	06-Jul-2001	0.0127088  	
	09-Jul-2001	0.0126708  	
	10-Jul-2001	0.0126319  	
	11-Jul-2001	0.0125828  	
	12-Jul-2001	0.0126167  	
	13-Jul-2001	0.0126129  	
	16-Jul-2001	0.0126235  	
	17-Jul-2001	0.0126481  	
	18-Jul-2001	0.0125848  	
	19-Jul-2001	0.0125118  	
	20-Jul-2001	0.0124949  	
	23-Jul-2001	0.0125285  	
	24-Jul-2001	0.0125283  	
	25-Jul-2001	0.0125057  	
	26-Jul-2001	0.0124833  	
	27-Jul-2001	0.0123961  	
	30-Jul-2001	0.0124224  	
	31-Jul-2001	0.0124104  	
	01-Aug-2001	0.0123842  	
	02-Aug-2001	0.0123719  	
	03-Aug-2001	0.0123394  	
	06-Aug-2001	0.0123455  	
	07-Aug-2001	0.0123754  	
	08-Aug-2001	0.0123702  	
	09-Aug-2001	0.0123176  	
	10-Aug-2001	0.012268  	
	13-Aug-2001	0.0122391  	
	14-Aug-2001	0.0122711  	
	15-Aug-2001	0.0121658  	
	16-Aug-2001	0.0121187  	
	17-Aug-2001	0.0121382  	
	20-Aug-2001	0.012141  	
	21-Aug-2001	0.0121345  	
	22-Aug-2001	0.0120877  	
	23-Aug-2001	0.0121562  	
	24-Aug-2001	0.0121548  	
	27-Aug-2001	0.0121558  	
	28-Aug-2001	0.0121875  	
	29-Aug-2001	0.0121261  	
	30-Aug-2001	0.012145  	
	31-Aug-2001	0.0120917  	
	03-Sep-2001	0.0121363  	
	04-Sep-2001	0.0121902  	
	05-Sep-2001	0.0122356  	
	06-Sep-2001	0.012256  	
	07-Sep-2001	0.0122191  	
	10-Sep-2001	0.0121559  	
	11-Sep-2001	0.0122233  	
	12-Sep-2001	0.0121415  	
	13-Sep-2001	0.0121381  	
	14-Sep-2001	0.0120774  	
	17-Sep-2001	0.0120105  	
	18-Sep-2001	0.012033  	
	19-Sep-2001	0.0120284  	
	20-Sep-2001	0.0120326  	
	21-Sep-2001	0.0120526  	
	24-Sep-2001	0.0120788  	
	25-Sep-2001	0.0120641  	
	26-Sep-2001	0.0120425  	
	27-Sep-2001	0.0120713  	
	28-Sep-2001	0.0120844  	
	01-Oct-2001	0.0121126  	
	02-Oct-2001	0.0121097  	
	03-Oct-2001	0.0121058  	
	04-Oct-2001	0.012117  	
	05-Oct-2001	0.0123725  	
	08-Oct-2001	0.012351  	
	09-Oct-2001	0.0123603  	
	10-Oct-2001	0.0124159  	
	11-Oct-2001	0.0124513  	
	12-Oct-2001	0.0125958  	
	15-Oct-2001	0.0125541  	
	16-Oct-2001	0.0126025  	
	17-Oct-2001	0.012604  	
	18-Oct-2001	0.012605  	
	19-Oct-2001	0.0126144  	
	22-Oct-2001	0.0126409  	
	23-Oct-2001	0.0127076  	
	24-Oct-2001	0.0126823  	
	25-Oct-2001	0.0126971  	
	26-Oct-2001	0.0126772  	
	29-Oct-2001	0.0126287  	
	30-Oct-2001	0.0125818  	
	31-Oct-2001	0.0125897  	
	01-Nov-2001	0.012561  	
	02-Nov-2001	0.012707  	
	05-Nov-2001	0.0127708  	
	06-Nov-2001	0.0127421  	
	07-Nov-2001	0.012708  	
	08-Nov-2001	0.0127351  	
	09-Nov-2001	0.0127703  	
	12-Nov-2001	0.0127604  	
	13-Nov-2001	0.0128054  	
	14-Nov-2001	0.0128513  	
	15-Nov-2001	0.0128428  	
	16-Nov-2001	0.0128469  	
	19-Nov-2001	0.0128896  	
	20-Nov-2001	0.0128649  	
	21-Nov-2001	0.0128787  	
	22-Nov-2001	0.0129076  	
	23-Nov-2001	0.0129164  	
	26-Nov-2001	0.0128891  	
	27-Nov-2001	0.0129165  	
	28-Nov-2001	0.0128764  	
	29-Nov-2001	0.0128321  	
	30-Nov-2001	0.0129772  	
	03-Dec-2001	0.0129677  	
	04-Dec-2001	0.0129754  	
	05-Dec-2001	0.0129786  	
	06-Dec-2001	0.0130141  	
	07-Dec-2001	0.0129872  	
	10-Dec-2001	0.0130105  	
	11-Dec-2001	0.0129991  	
	12-Dec-2001	0.0129707  	
	13-Dec-2001	0.0129611  	
	14-Dec-2001	0.0129449  	
	17-Dec-2001	0.0129295  	
	18-Dec-2001	0.0129538  	
	19-Dec-2001	0.0129845  	
	20-Dec-2001	0.0129896  	
	21-Dec-2001	0.0130155  	
	24-Dec-2001	0.0130965  	
	26-Dec-2001	0.0131001  	
	27-Dec-2001	0.0130973  	
	28-Dec-2001	0.0130853  	
	31-Dec-2001	0.0130737  	
	02-Jan-2002	0.0130099  	
	03-Jan-2002	0.0130024  	
	04-Jan-2002	0.0130342  	
	07-Jan-2002	0.0130783  	
	08-Jan-2002	0.0130821  	
	10-Jan-2002	0.0130626  	
	11-Jan-2002	0.0130607  	
	14-Jan-2002	0.013045  	
	15-Jan-2002	0.0130453  	
	16-Jan-2002	0.0131062  	
	17-Jan-2002	0.0131172  	
	18-Jan-2002	0.0131257  	
	21-Jan-2002	0.013112  	
	22-Jan-2002	0.0131406  	
	23-Jan-2002	0.0131257  	
	24-Jan-2002	0.0131827  	
	25-Jan-2002	0.0133791  	
	28-Jan-2002	0.0134058  	
	29-Jan-2002	0.0133862  	
	30-Jan-2002	0.0133479  	
	31-Jan-2002	0.0133684  	
	01-Feb-2002	0.0134006  	
	04-Feb-2002	0.0133739  	
	05-Feb-2002	0.0133338  	
	06-Feb-2002	0.0133584  	
	07-Feb-2002	0.0133731  	
	08-Feb-2002	0.0133388  	
	11-Feb-2002	0.0133189  	
	12-Feb-2002	0.0133176  	
	13-Feb-2002	0.0132914  	
	14-Feb-2002	0.0133304  	
	15-Feb-2002	0.0133276  	
	18-Feb-2002	0.0133188  	
	19-Feb-2002	0.0133499  	
	20-Feb-2002	0.0133099  	
	21-Feb-2002	0.0133351  	
	25-Feb-2002	0.0133218  	
	26-Feb-2002	0.0133796  	
	27-Feb-2002	0.0134107  	
	28-Feb-2002	0.0134023  	
	01-Mar-2002	0.0133611  	
	04-Mar-2002	0.0133683  	
	05-Mar-2002	0.0133445  	
	06-Mar-2002	0.0133289  	
	07-Mar-2002	0.0132602  	
	08-Mar-2002	0.0132387  	
	11-Mar-2002	0.0132731  	
	12-Mar-2002	0.0132819  	
	13-Mar-2002	0.0132852  	
	14-Mar-2002	0.0132402  	
	15-Mar-2002	0.0132486  	
	18-Mar-2002	0.0132976  	
	19-Mar-2002	0.0132727  	
	20-Mar-2002	0.0133049  	
	21-Mar-2002	0.0132717  	
	22-Mar-2002	0.0132992  	
	25-Mar-2002	0.0133254  	
	26-Mar-2002	0.0133395  	
	27-Mar-2002	0.0133212  	
	28-Mar-2002	0.0133405  	
	29-Mar-2002	0.0133394  	
	01-Apr-2002	0.0132905  	
	02-Apr-2002	0.013309  	
	03-Apr-2002	0.0132987  	
	04-Apr-2002	0.0132787  	
	05-Apr-2002	0.01329  	
	08-Apr-2002	0.0132851  	
	09-Apr-2002	0.0132963  	
	10-Apr-2002	0.0132567  	
	11-Apr-2002	0.0132827  	
	12-Apr-2002	0.0132817  	
	15-Apr-2002	0.0132719  	
	16-Apr-2002	0.0132762  	
	17-Apr-2002	0.0132219  	
	18-Apr-2002	0.0132177  	
	19-Apr-2002	0.013196  	
	22-Apr-2002	0.0132081  	
	23-Apr-2002	0.0132113  	
	24-Apr-2002	0.0131957  	
	25-Apr-2002	0.0131373  	
	26-Apr-2002	0.0131595  	
	29-Apr-2002	0.0131117  	
	30-Apr-2002	0.0131169  	
	01-May-2002	0.0131166  	
	02-May-2002	0.0130937  	
	03-May-2002	0.0130791  	
	06-May-2002	0.0130268  	
	07-May-2002	0.0130488  	
	08-May-2002	0.0130831  	
	09-May-2002	0.0131011  	
	10-May-2002	0.0130567  	
	13-May-2002	0.0130402  	
	15-May-2002	0.0131212  	
	16-May-2002	0.0130722  	
	17-May-2002	0.0130381  	
	20-May-2002	0.0129962  	
	21-May-2002	0.0129969  	
	22-May-2002	0.0129516  	
	23-May-2002	0.0129731  	
	24-May-2002	0.0130016  	
	27-May-2002	0.0129951  	
	28-May-2002	0.0129577  	
	29-May-2002	0.0129338  	
	30-May-2002	0.0128965  	
	31-May-2002	0.0128775  	
	03-Jun-2002	0.0128766  	
	04-Jun-2002	0.0128674  	
	05-Jun-2002	0.0128968  	
	06-Jun-2002	0.0128997  	
	07-Jun-2002	0.012867  	
	10-Jun-2002	0.0128622  	
	11-Jun-2002	0.012872  	
	12-Jun-2002	0.0128592  	
	13-Jun-2002	0.0128836  	
	14-Jun-2002	0.0128355  	
	17-Jun-2002	0.0128571  	
	18-Jun-2002	0.0128394  	
	19-Jun-2002	0.0127801  	
	20-Jun-2002	0.0127724  	
	21-Jun-2002	0.0127361  	
	24-Jun-2002	0.0126495  	
	25-Jun-2002	0.0126929  	
	26-Jun-2002	0.0125569  	
	27-Jun-2002	0.0126022  	
	28-Jun-2002	0.0125149  	
	01-Jul-2002	0.012573  	
	02-Jul-2002	0.0126118  	
	03-Jul-2002	0.0126228  	
	04-Jul-2002	0.0126345  	
	05-Jul-2002	0.012661  	
	08-Jul-2002	0.0125763  	
	09-Jul-2002	0.0125348  	
	10-Jul-2002	0.0125026  	
	11-Jul-2002	0.0125407  	
	12-Jul-2002	0.0125235  	
	15-Jul-2002	0.012459  	
	16-Jul-2002	0.0123811  	
	17-Jul-2002	0.0124226  	
	18-Jul-2002	0.0124358  	
	19-Jul-2002	0.0123772  	
	22-Jul-2002	0.0124035  	
	23-Jul-2002	0.0125054  	
	24-Jul-2002	0.0124975  	
	25-Jul-2002	0.0124471  	
	26-Jul-2002	0.012552  	
	29-Jul-2002	0.0126806  	
	30-Jul-2002	0.0126712  	
	31-Jul-2002	0.0127002  	
	01-Aug-2002	0.0127349  	
	02-Aug-2002	0.0126297  	
	05-Aug-2002	0.0126532  	
	06-Aug-2002	0.0127711  	
	07-Aug-2002	0.0127741  	
	08-Aug-2002	0.0127893  	
	09-Aug-2002	0.0127577  	
	12-Aug-2002	0.0127356  	
	13-Aug-2002	0.0127042  	
	14-Aug-2002	0.0126255  	
	15-Aug-2002	0.0126896  	
	16-Aug-2002	0.0126769  	
	19-Aug-2002	0.0126931  	
	20-Aug-2002	0.0127252  	
	21-Aug-2002	0.0127109  	
	22-Aug-2002	0.0127209  	
	23-Aug-2002	0.0127738  	
	26-Aug-2002	0.012745  	
	27-Aug-2002	0.0127123  	
	28-Aug-2002	0.0126911  	
	29-Aug-2002	0.0126552  	
	30-Aug-2002	0.0126896  	
	02-Sep-2002	0.0127101  	
	03-Sep-2002	0.0126481  	
	04-Sep-2002	0.0126495  	
	05-Sep-2002	0.0126217  	
	06-Sep-2002	0.0126632  	
	09-Sep-2002	0.0127218  	
	10-Sep-2002	0.0127602  	
	11-Sep-2002	0.0127635  	
	12-Sep-2002	0.0127614  	
	13-Sep-2002	0.0127451  	
	16-Sep-2002	0.0128498  	
	17-Sep-2002	0.0128836  	
	18-Sep-2002	0.012822  	
	19-Sep-2002	0.0127803  	
	20-Sep-2002	0.012799  	
	23-Sep-2002	0.0127794  	
	24-Sep-2002	0.0128116  	
	25-Sep-2002	0.0127996  	
	26-Sep-2002	0.0127943  	
	27-Sep-2002	0.0128178  	
	30-Sep-2002	0.0127739  	
	01-Oct-2002	0.012762  	
	02-Oct-2002	0.0127968  	
	03-Oct-2002	0.0127657  	
	04-Oct-2002	0.0127766  	
	07-Oct-2002	0.0128325  	
	08-Oct-2002	0.0128221  	
	09-Oct-2002	0.0128356  	
	10-Oct-2002	0.0127769  	
	11-Oct-2002	0.012802  	
	14-Oct-2002	0.0127941  	
	15-Oct-2002	0.0128287  	
	16-Oct-2002	0.012829  	
	17-Oct-2002	0.0128539  	
	18-Oct-2002	0.0128855  	
	21-Oct-2002	0.0128688  	
	22-Oct-2002	0.0128773  	
	23-Oct-2002	0.0128565  	
	24-Oct-2002	0.0128701  	
	25-Oct-2002	0.0128441  	
	28-Oct-2002	0.0128656  	
	29-Oct-2002	0.0127972  	
	30-Oct-2002	0.0127996  	
	31-Oct-2002	0.0127838  	
	01-Nov-2002	0.0128022  	
	04-Nov-2002	0.012815  	
	05-Nov-2002	0.0127655  	
	06-Nov-2002	0.012806  	
	07-Nov-2002	0.0127635  	
	08-Nov-2002	0.0126983  	
	11-Nov-2002	0.0126472  	
	12-Nov-2002	0.0126718  	
	13-Nov-2002	0.0126999  	
	14-Nov-2002	0.0127006  	
	15-Nov-2002	0.0127421  	
	18-Nov-2002	0.0127914  	
	19-Nov-2002	0.0127659  	
	20-Nov-2002	0.0128489  	
	21-Nov-2002	0.0128442  	
	22-Nov-2002	0.0128414  	
	25-Nov-2002	0.012903  	
	26-Nov-2002	0.0128852  	
	27-Nov-2002	0.0128956  	
	28-Nov-2002	0.0128967  	
	29-Nov-2002	0.0129027  	
	02-Dec-2002	0.0129524  	
	03-Dec-2002	0.0128989  	
	04-Dec-2002	0.0128733  	
	05-Dec-2002	0.012897  	
	06-Dec-2002	0.0128829  	
	09-Dec-2002	0.0128094  	
	10-Dec-2002	0.0128035  	
	11-Dec-2002	0.0128323  	
	12-Dec-2002	0.012797  	
	13-Dec-2002	0.0127351  	
	16-Dec-2002	0.0127274  	
	17-Dec-2002	0.0126775  	
	18-Dec-2002	0.0127094  	
	19-Dec-2002	0.0126806  	
	20-Dec-2002	0.0126953  	
	23-Dec-2002	0.0126736  	
	24-Dec-2002	0.0126866  	
	26-Dec-2002	0.0126511  	
	27-Dec-2002	0.0126415  	
	30-Dec-2002	0.0126121  	
	31-Dec-2002	0.0125663  	
	02-Jan-2003	0.0125835  	
	03-Jan-2003	0.0126446  	
	06-Jan-2003	0.0125686  	
	07-Jan-2003	0.0126251  	
	08-Jan-2003	0.0126307  	
	09-Jan-2003	0.0125658  	
	10-Jan-2003	0.0126267  	
	13-Jan-2003	0.0126136  	
	14-Jan-2003	0.0125876  	
	15-Jan-2003	0.0126127  	
	16-Jan-2003	0.0125879  	
	20-Jan-2003	0.0125961  	
	21-Jan-2003	0.0126079  	
	22-Jan-2003	0.0125725  	
	23-Jan-2003	0.0125428  	
	24-Jan-2003	0.0125099  	
	27-Jan-2003	0.0124558  	
	28-Jan-2003	0.0125052  	
	29-Jan-2003	0.0124627  	
	30-Jan-2003	0.0125251  	
	31-Jan-2003	0.0124812  	
	03-Feb-2003	0.0125431  	
	04-Feb-2003	0.0125033  	
	05-Feb-2003	0.0124409  	
	06-Feb-2003	0.0124988  	
	07-Feb-2003	0.0125671  	
	10-Feb-2003	0.0125495  	
	11-Feb-2003	0.0126237  	
	12-Feb-2003	0.0125967  	
	13-Feb-2003	0.0125876  	
	14-Feb-2003	0.0125824  	
	17-Feb-2003	0.0126307  	
	18-Feb-2003	0.0126161  	
	19-Feb-2003	0.0126164  	
	20-Feb-2003	0.0125866  	
	21-Feb-2003	0.0125378  	
	24-Feb-2003	0.0125789  	
	25-Feb-2003	0.0125524  	
	26-Feb-2003	0.012574  	
	27-Feb-2003	0.0125336  	
	28-Feb-2003	0.0125576  	
	03-Mar-2003	0.012567  	
	04-Mar-2003	0.0125117  	
	05-Mar-2003	0.0124747  	
	06-Mar-2003	0.0124771  	
	07-Mar-2003	0.0124684  	
	10-Mar-2003	0.0124633  	
	11-Mar-2003	0.0124578  	
	12-Mar-2003	0.0124893  	
	13-Mar-2003	0.0125656  	
	14-Mar-2003	0.0126281  	
	17-Mar-2003	0.0126189  	
	18-Mar-2003	0.0127432  	
	19-Mar-2003	0.0127327  	
	20-Mar-2003	0.0127336  	
	21-Mar-2003	0.0127653  	
	24-Mar-2003	0.0127287  	
	25-Mar-2003	0.0126907  	
	26-Mar-2003	0.0127253  	
	27-Mar-2003	0.0126822  	
	28-Mar-2003	0.0126982  	
	31-Mar-2003	0.012598  	
	01-Apr-2003	0.0126011  	
	02-Apr-2003	0.0126295  	
	03-Apr-2003	0.0127023  	
	04-Apr-2003	0.0126985  	
	07-Apr-2003	0.0127723  	
	08-Apr-2003	0.0127238  	
	09-Apr-2003	0.0126923  	
	10-Apr-2003	0.0126666  	
	11-Apr-2003	0.0126843  	
	14-Apr-2003	0.0126873  	
	15-Apr-2003	0.0126765  	
	16-Apr-2003	0.0126482  	
	17-Apr-2003	0.0125971  	
	18-Apr-2003	0.0126231  	
	21-Apr-2003	0.0126575  	
	22-Apr-2003	0.0125865  	
	23-Apr-2003	0.0126054  	
	24-Apr-2003	0.0125621  	
	25-Apr-2003	0.0125933  	
	28-Apr-2003	0.0125511  	
	29-Apr-2003	0.0125829  	
	30-Apr-2003	0.0125079  	
	01-May-2003	0.0124715  	
	05-May-2003	0.0124217  	
	06-May-2003	0.0123898  	
	09-May-2003	0.0123383  	
	12-May-2003	0.0122861  	
	13-May-2003	0.0123211  	
	14-May-2003	0.0123243  	
	15-May-2003	0.0123097  	
	16-May-2003	0.012329  	
	19-May-2003	0.0122094  	
	20-May-2003	0.0122481  	
	23-May-2003	0.0122116  	
	27-May-2003	0.0121614  	
	28-May-2003	0.012258  	
	29-May-2003	0.0122514  	
	30-May-2003	0.0122213  	
